"","ACARTIA HUDSONICA","ACARTIA LONGIREMIS","AEQUOREA VICTORIA","AETIDEUS","Aglantha digitale","AGLANTHA DIGITALE","ALIENACANTHOMYSIS MACROPSIS","AMPHIPODA","ANTHOATHECATA","Anthozoa","ASCIDIACEA","AXIIDAE","BARNACLES","BIVALVIA","BRADYIDIUS SAANICHI","BRYOZOA","CALANUS MARSHALLAE","CALANUS PACIFICUS","CALLIOPIUS PACIFICUS","CANCER PRODUCTUS","Cancridae Lg","Cancridae Sm","CANDACIA COLUMBIAE","CARIDEA","CENTROPAGES ABDOMINALIS","CHAETOGNATHA","CHIRIDIUS GRACILIS","CLIONE LIMACINA","Clytia gregaria","CLYTIA GREGARIA","COPEPODA","CRANGONIDAE","CUMACEA","CYPHOCARIS CHALLENGERI","DITRICHOCORYCAEUS ANGLICUS","ECHINODERMATA","EPILABIDOCERA LONGIPEDATA","EUCALANUS BUNGII","EUPHAUSIA PACIFICA","EUPHAUSIIDAE","EUPHYSA","EUTONINA INDICANS","EVADNE","FABIA SUBQUADRATA","FISH","Forage FISH","FRITILLARIA","GALATHEIDAE","GAMMARIDEA","GASTROPODA","GLEBOCARCINUS OREGONENSIS","HARPACTICOIDA","HEMIGRAPSUS","HIPPOLYTIDAE","HYDROID","HYPERIA","HYPERIIDEA","HYPEROCHE","ISOPODA","LEPTOTHECATA","LEUCKARTIARA","LIMACINA HELICINA","LITTORINA","LOPHOPANOPEUS BELLUS","METACARCINUS GRACILIS","METACARCINUS MAGISTER","METRIDIA PACIFICA","MICROCALANUS","Mitrocoma cellularia","MONOTHULA SUBTILIS","Muggiaea atlantica","MUGGIAEA ATLANTICA","MYSIDACEA","Nanomia bijuga","Nemertea","NEOCALANUS CRISTATUS","NEOCALANUS PLUMCHRUS","NEOMYSIS","NEOTRYPAEA CALIFORNIENSIS","NOCTILUCA","OBELIA","OCTOPODA","OIKOPLEURA","OITHONA ATLANTICA","OITHONA SIMILIS","OREGONIA GRACILIS","OSTRACODA","OWENIIDAE","PACIFACANTHOMYSIS NEPHROPHTHALMA","PAGURIDAE","PANDALIDAE","PARACALANUS","PARAEUCHAETA ELONGATA","PASIPHAEA PACIFICA","PETROLISTHES","PHORONIDA","PINNIXA","PINNOTHERES","PLATYHELMINTHES","Pleurobrachia bachei","PLEUROBRACHIA BACHEI","PODON","POLYCHAETA","PROBOSCIDACTYLA FLAVICIRRATA","PSEUDOCALANUS","PSEUDOCALANUS Lg","PSEUDOCALANUS MIMUS","PSEUDOCALANUS MINUTUS","PSEUDOCALANUS MOULTONI","PSEUDOCALANUS NEWMANI","PSEUDOCALANUS Sm","PUGETTIA","RATHKEA","SARSIA","SCOLECITHRICELLA MINOR","THEMISTO PACIFICA","THYSANOESSA","THYSANOESSA RASCHII","THYSANOESSA SPINIFERA","TORTANUS","TORTANUS DISCAUDATUS","TRICONIA BOREALIS","TRICONIA MINUTA","UNKNOWN","XENACANTHOMYSIS PSEUDOMACROPSIS","Cluster"
"P402-2019-APR",0.0519805132271602,0,0.0094861689762501,0.0519805132384762,0,0.0367474933916955,0,0.0636772258620282,0,0,0.0367474933916955,0.0328664771913931,0.364197972559967,0.0822440874357614,0,0.0636772258620282,0,0.0577333146045515,0,0,0,0,0,0,0.0519805132271602,0,0,0,0,0,0.169165959164257,0.0379532177589997,0,0.0367474933916955,0.199160783721337,0.0901142648282579,0,0,0.0212129914483639,0.16916595917487,0,0.0143867680756476,0.243308714169746,0.0636772258620282,0.0367474933916955,0,0.0367474933916955,0,0,0.137902253256037,0,0,0,0.0252789931679249,0,0.0140705156485202,0,0,0.0367474933916955,0,0.0607776185194922,0,0,0.00299974953193948,0.0493108218885649,0,0.0735447274094958,0.234502623616657,0,0,0,0,0,0,0.0519805132271602,0,0,0,0.0094861689762501,0.195651551813272,0.0367474933916955,0,0.384038702683777,0.0735447274014834,0.442775864749608,0,0.0519805132271602,0,0,0.0134156700404311,0.00299974953193948,0.23149857265828,0.0367474933916955,0,0,0.0367474933916955,0.0483883160261436,0,0.0519805132271602,0,0,0.116442585649136,0.225379183308364,0.0192089213956652,0,0,0,0,0,0,0,0,0.0314667839172292,0,0,0.0367474933916955,0,0,0,0.0519805132271602,0,0,0.137902253256037,0.231498572671427,0,1
"P12-2022-APR",0.0487683400807242,0,0,0.0471134470494307,0.0762713805620591,0,0,0,0.0689962420455389,0,0,0.0146514133609651,0.162395023209665,0.119695811439998,0,0.183428984797292,0,0,0,0,0,0,0.0146514133609651,0,0.0487683400807242,0.00897192106830993,0,0,0,0,0.162395023209665,0,0,0.0513193189458261,0.235975998717775,0.0487683400807242,0,0,0.0674890907454593,0.0689962420455389,0,0,0.225297174009333,0.00366273048876885,0.0265841674227946,0,0.162395023209665,0,0,0.225297170236933,0.0487683400807242,0,0,0.0166517269229563,0,0,0,0,0,0.0689962420455389,0,0,0.0487683400807242,0,0.0735296852700529,0.0219781031128827,0.138323704794241,0.169684643588799,0,0.109223141274066,0.0986749271424962,0,0,0.0146514133609651,0,0,0,0,0.0166517269229563,0,0,0,0.235975995989784,0.154775117073725,0.547432911092224,0,0.109223141274066,0,0,0,0.00366273048876885,0.0976531536943941,0.0570263050087354,0,0,0.0689962420455389,0.0166517269229563,0,0,0,0,0,0.477604889718082,0.0207209689454494,0.0487683400807242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366273048876885,0,0,0,0,0,0,1
"P402-2022-APR",0.249442007645859,0,0,0.0142531404115146,0.0142531404115146,0,0.0165399236242759,0,0,0.0552283781580889,0,0.0113699326872183,0.16636731256568,0.16636731256236,0,0.0676578987338661,0,0.0146918319555921,0,0,0,0,0,0,0.0201576670829051,0.00712638923132544,0,0,0.00712638923132544,0,0.0676578987338661,0.0336554978178032,0,0,0.270894490240025,0,0,0,0.0113699326872183,0,0,0,0.602834932664088,0.0390424290335472,0.0187019183350454,0,0.249442007615637,0,0,0.0873905405874701,0,0,0,0.0182330713909629,0,0,0,0,0.0100783216099557,0,0,0.0100783216099557,0.0552283781580889,0,0.0383858817595036,0,0.0957560027379511,0.156771424464047,0,0.0552283781580889,0,0,0,0,0.0390424290335472,0,0,0.0334316727353114,0.0308628086850879,0,0,0,0.261896023872325,0,0.385924611159886,0,0,0,0,0.0208336260622768,0.0100783216099557,0.200365503413006,0,0,0,0.0390424290335472,0.0208336260535986,0,0,0.0390424290335472,0,0.0873905405874701,0.312146229767812,0,0,0,0,0,0,0.0390424290335472,0,0,0,0,0,0.00526316700813413,0,0,0,0,0,0,0,0.0552283781580889,0,1
"P4-2022-JUL",0.118978199738266,0,0,0,0.0120041835282767,0,0,0.0559838684795366,0,0,0,0.00754499222236492,0.143145226220129,0.481497529485375,0,0,0.00533508985680307,0.0291238291350603,0,0,0,0,0,0,0,0.0565120918626208,0,0,0,0,0.177880659683924,0.0361920688421505,0,0.00565872067818526,0.0792146139334288,0,0,0,0.0474368797801708,0.0685838992069882,0,0,0,0,0,0,0.0559838684795366,0,0,0.13160480337924,0.00625595851488749,0,0,0.00924073436869494,0,0,0,0,0.0395762280347417,0,0,0.0559838684795366,0,0,0.00533508985680307,0,0.0125121618828216,0.0970686238110145,0,0.748741570344143,0.0569937519797895,0,0,0,0,0,0,0,0.0211183635361693,0,0,0,0.0885878613067967,0,0.35935380757179,0,0.00722377436918281,0,0,0,0,0.168662407221743,0,0,0,0,0.0564910573615323,0,0,0,0,0.0395762280347417,0.173330352344009,0,0,0,0,0,0,0,0.0395762280347417,0,0,0,0,0.0141157227813548,0,0,0,0,0,0,0,0,0,1
"P12-2022-JUL",0,0,0,0.0391972621442541,0.200603409222743,0,0,0.179757895832333,0,0,0,0,0.0868356448463294,0.438820059308056,0,0.365678217103938,0,0.0902600794689318,0,0,0,0,0,0,0.0726244662684527,0.0545249614619255,0,0,0,0,0.130459584065382,0,0,0.0065874024939313,0.156992617007875,0.043376879051886,0,0.0454954824704313,0.182091988156821,0,0,0,0.10641865413459,0,0.0065874024939313,0,0,0,0,0.16297097754051,0.0452827400138757,0,0.0571214662677526,0.0204823506818029,0,0,0.043376879051886,0,0.0193938633278686,0,0,0,0.043376879051886,0,0,0,0.113876506538972,0.137560151689481,0,0.043376879051886,0,0,0,0,0,0,0,0,0.0699782848127373,0.174334852471991,0,0,0.12295947472589,0.179757895832333,0.413846960561279,0,0.043376879051886,0,0,0,0,0.354270462246173,0,0,0,0,0,0,0,0,0,0,0.251759637313259,0,0,0,0,0,0.043376879051886,0,0,0,0,0,0,0.0586604774407051,0.043376879051886,0,0.00698700177743739,0,0,0,0,0,0,1
"P402-2022-JUL",0.057016115912363,0,0,0,0.040670518048847,0,0,0,0,0,0,0,0.0550808090693092,0.516116888547901,0,0.13404325398291,0,0.0160918186531958,0,0,0,0,0,0,0.00520203937803347,0,0,0,0,0,0.288929379814553,0.00914578203721036,0,0,0.0806767729401234,0,0,0,0.0416724994464879,0,0,0,0.0488186237940778,0,0.0488186237940778,0,0,0,0,0.0698491512834138,0,0,0.0100738308896394,0.00407500759481765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529255008954801,0,0,0,0,0,0,0,0,0.0349385223216253,0.446833281511642,0,0,0.106812589002675,0.0104042195368542,0.300611078424165,0,0,0,0,0.00520203937803347,0,0.0908250674815075,0,0,0,0,0,0,0,0,0,0,0.286052288248078,0.00135833252170925,0,0,0,0,0,0,0,0,0,0,0,0.00520203937803347,0,0,0,0,0,0,0,0,0,1
"P4-2019-JUL",0.164864751681843,0,0,0,0,0.0158914147672313,0.00432492671685576,0,0,0,0,0.0149824994529745,0.189147676567292,0.123402146661709,0.0105940287711838,0.00749103952005998,0.0149824994461307,0.192537296019306,0,0.00305818024266436,0,0,0.0590182080896348,0,0,0.0729494176150282,0,0,0.0105940287711838,0,0.100671864050573,0.0438004129182585,0,0,0.0918744605353451,0.00749103952005998,0,0.00749103952005998,0.00529694007229862,0.214845751319163,0,0,0.0129751037656438,0,0.0183500826662843,0,0.071125529762501,0,0,0.0821518339367288,0,0,0.0105940287711838,0.0209673310479432,0,0,0,0,0,0,0.0149824994529745,0.0149824994529745,0,0.00749103952005998,0.00305818024266436,0,0.164893633769368,0.275637508652331,0,0,0,0,0,0,0,0,0,0.0149824994529745,0.0914126436770136,0.387932565778059,0.0410412500839566,0,0.237936588175714,0.116311674472243,0.488845270315214,0,0,0.159583952240495,0,0,0,0.358167020371901,0,0,0,0.058057409773809,0.0351429945469308,0,0,0,0.00305818024266436,0.0410412500839566,0.154128704217617,0.0105940287711838,0,0,0,0,0.0410412500839566,0,0,0,0.0734622693040749,0,0,0.0105940287711838,0,0,0,0,0,0,0.234235262974196,0.116311674463349,0,1
"P4-2020-JUL",0.153753974594194,0,0,0.044224691635199,0,0.0510718299266068,0,0,0.0571062556836057,0,0,0,0.183308507818179,0.26847529674456,0,0.0990189147973061,0,0.120009859967207,0,0.00605377848829523,0,0,0,0,0,0.044224691635199,0,0,0,0.10856212980976,0.044224691635199,0.0458542581837736,0,0,0.0625635798829671,0.044224691635199,0,0,0.0208424332242648,0.0766494785342846,0,0,0.044224691635199,0,0.0208424332242648,0,0.0766494785465342,0,0,0.044224691635199,0.0144112860706171,0,0,0.0447744529197017,0,0,0,0,0,0,0,0.044224691635199,0,0,0.00924737469252135,0,0.0488957812196379,0.0625635798829671,0,0,0,0,0,0,0.0625635798829671,0,0,0,0.153753974577199,0.213646648168975,0,0,0.231793409432285,0.0766494785465342,0.64719096281161,0,0,0.044224691635199,0,0,0,0.355556455531336,0,0,0,0.044224691635199,0.0262358895628555,0,0,0,0,0.25277433764671,0.215213417331652,0,0.044224691635199,0,0,0,0.0208424332242648,0,0,0,0,0.0208424332242648,0,0.0208424332242648,0,0,0,0,0,0,0,0,0,1
"P4-2017-JUL",0.090243131321257,0,0,0.106835359825101,0,0.0161219782013861,0,0,0.0403141185772217,0,0,0,0.114243007060759,0.2442402542519,0,0,0,0.222583081827349,0,0.014249815089056,0,0,0,0,0,0.0884150343291718,0,0,0,0,0.14583159968072,0.0575963220750452,0,0,0.0403141185772217,0.0403141185772217,0,0,0.0323739168101888,0.19451158632058,0.00637253851242558,0,0.0902431313311764,0,0.00854970386898529,0,0.185758932329116,0,0,0.0988833405593094,0.00806072719059917,0,0,0.0180251148268102,0,0,0,0,0,0,0,0.19451158632058,0,0,0.0147171789515696,0.0131633499816719,0.346492436599699,0.254429587475115,0,0,0,0,0,0,0.0403141185772217,0,0,0,0.0806939438082304,0.469457219380613,0,0.00284987041579825,0.2442402542519,0,0.30637195618644,0,0,0.140071968422987,0,0.00806072719059917,0,0.233644218028442,0,0,0,0,0.02081398555318,0,0,0,0,0.0806939438082304,0.190183166657405,0,0.127797492542074,0,0,0,0.0570282377398332,0,0,0,0,0,0,0.0403141185772217,0.0403141185772217,0,0,0,0,0,0.106835359833498,0.0570282377398332,0,1
"P4-2019-SEP",0,0,0,0.071494473560905,0,0.0184451176552566,0.00437440971240351,0,0.101194965621864,0,0,0,0.183142705239054,0.152119516914013,0,0.134041019588452,0.0505326739772201,0.168320276119816,0,0,0,0,0,0.0130422979636457,0,0.0231491941282847,0,0,0.0749904391278135,0,0.289772617801368,0.0130422979636457,0,0.00972710640861575,0.0505326739772201,0.0505326739772201,0,0,0.0160732483887412,0,0,0,0.0505326739772201,0,0,0,0,0,0,0.134041021795225,0,0,0,0,0,0,0.0505326739772201,0,0,0,0,0.071494473560905,0,0,0,0,0.101194965621864,0.071494473560905,0,0,0,0,0.0184451176552566,0,0,0,0,0.00757674820408786,0.0451939474846324,0.478196430762796,0.0505326739772201,0,0.591870255758179,0.0505326739772201,0.227859451520644,0,0.0505326739772201,0,0,0,0.00922216660121262,0.333497475560321,0,0,0,0,0.00922216660121262,0,0,0,0,0.0505326739772201,0.183142706895695,0,0.071494473560905,0,0,0,0,0,0,0,0,0,0,0.0159737141850725,0,0,0,0,0,0,0.101194965621864,0,0,1
"P4-2020-SEP",0,0,0,0.0787134448081594,0.00375934647274167,0,0.00375934647274167,0.035172635060452,0.029425716925502,0,0,0,0.261377736202332,0.203409542314913,0.0703888771450862,0.14975318708529,0.0609459534342342,0.145503462186767,0,0,0,0,0.0328508461721276,0,0,0.015500766811058,0,0,0.0704392202401419,0,0.12713278550569,0.0556300418179162,0,0.0370336462626236,0.161853777286518,0.0703888771560397,0,0.00963058574025901,0.0510855920851752,0.0931736124610602,0,0,0.0787134448081594,0,0,0,0.0996274533939863,0,0,0.17674570867259,0,0,0.0248682442071645,0.0128409353806725,0.00642033535840399,0,0,0,0.00642033535840399,0,0,0.018441927983651,0,0,0,0,0.187168624090236,0.209571928762195,0,0,0,0,0,0,0.00907978771134189,0,0,0,0.0128409353806725,0.451583595238516,0.0609459534329702,0,0.540337232977428,0.0497518843326686,0.165697450085955,0,0.035172635060452,0.0609459534329702,0.00907978771134189,0,0,0.294207173123677,0.00375934647274167,0.00907978771134189,0,0,0.0248682442071645,0,0.0248682442071645,0,0,0,0.218508655795968,0,0.0497518843326686,0,0,0,0,0,0,0,0.0248682442071645,0,0,0.035172635060452,0,0.00375934647274167,0.00375934647274167,0,0,0.035172635060452,0.035172635060452,0.035172635060452,0.0144792438911971,1
